id,title_2,description_2,id_description
100055,Aventura en San Mateo de Otao: Adrenalina en la Montaña,"Sumérgete en una experiencia única llena de emoción y paisajes impresionantes en San Mateo de Otao. Este tour de un día te invita a vivir un día lleno de aventura, donde podrás desafiar tus límites y disfrutar de la naturaleza en su máxima expresión. Conquista el puente tibetano extremo, vuela sobre los paisajes en una bicicleta suspendida y atrévete con el teleférico que te elevará hasta los 500 metros sobre el nivel del mar, ofreciéndote vistas panorámicas inolvidables. Además, podrás contemplar la imponente mano gigante conocida como “la mano de Dios” y capturar recuerdos en el arco de bienvenida de Cumbe.","100055 Sumérgete en una experiencia única llena de emoción y paisajes impresionantes en San Mateo de Otao. Este tour de un día te invita a vivir un día lleno de aventura, donde podrás desafiar tus límites y disfrutar de la naturaleza en su máxima expresión. Conquista el puente tibetano extremo, vuela sobre los paisajes en una bicicleta suspendida y atrévete con el teleférico que te elevará hasta los 500 metros sobre el nivel del mar, ofreciéndote vistas panorámicas inolvidables. Además, podrás contemplar la imponente mano gigante conocida como “la mano de Dios” y capturar recuerdos en el arco de bienvenida de Cumbe."
100056,Recorrido Cultural y Artístico por el Callao,"Adéntrate en el corazón del Callao, un distrito que combina historia, arte y vida local. Conocido por su importante puerto y su vibrante comunidad, Callao ha renacido a través del arte urbano. Aquí, las calles están llenas de murales que reflejan tanto su pasado como su presente, creando un ambiente único de creatividad y expresión. Este recorrido te invita a descubrir cómo la comunidad ha transformado su entorno en una galería al aire libre, donde la tradición y la modernidad se entrelazan. Disfruta de la arquitectura histórica, como antiguas plazas y fortalezas, mientras te sumerges en la energía que emana de sus calles y espacios públicos.","100056 Adéntrate en el corazón del Callao, un distrito que combina historia, arte y vida local. Conocido por su importante puerto y su vibrante comunidad, Callao ha renacido a través del arte urbano. Aquí, las calles están llenas de murales que reflejan tanto su pasado como su presente, creando un ambiente único de creatividad y expresión. Este recorrido te invita a descubrir cómo la comunidad ha transformado su entorno en una galería al aire libre, donde la tradición y la modernidad se entrelazan. Disfruta de la arquitectura histórica, como antiguas plazas y fortalezas, mientras te sumerges en la energía que emana de sus calles y espacios públicos."
100057,Huancaya: Un Retiro en el Paraíso Natural,"Sumérgete en la belleza intacta de la Reserva Paisajística Nor Yauyos Cochas. Este impresionante santuario natural alberga lagunas cristalinas, majestuosas cascadas y una gran variedad de aves, ofreciendo una escapatoria perfecta para los amantes de la naturaleza. Vive la magia de Huancaya, donde podrás disfrutar de actividades como remar en las turquesas lagunas y hacer senderismo a través de los tranquilos bosques de árboles nativos, como los queñuales. El paisaje aquí se siente como un paraíso oculto, un refugio sereno donde el aire es fresco y las vistas son impresionantes. A medida que exploras, encontrarás las imponentes cascadas de Cabracancha, el icónico puente colgante y miradores panorámicos que ofrecen vistas espectaculares de valles exuberantes y lagunas brillantes. En cada parada, estarás rodeado por la belleza del entorno, desde la pacífica laguna Huallhua hasta la misteriosa necrópolis de Quimllo, llena de fascinantes mitos y leyendas.","100057 Sumérgete en la belleza intacta de la Reserva Paisajística Nor Yauyos Cochas. Este impresionante santuario natural alberga lagunas cristalinas, majestuosas cascadas y una gran variedad de aves, ofreciendo una escapatoria perfecta para los amantes de la naturaleza. Vive la magia de Huancaya, donde podrás disfrutar de actividades como remar en las turquesas lagunas y hacer senderismo a través de los tranquilos bosques de árboles nativos, como los queñuales. El paisaje aquí se siente como un paraíso oculto, un refugio sereno donde el aire es fresco y las vistas son impresionantes. A medida que exploras, encontrarás las imponentes cascadas de Cabracancha, el icónico puente colgante y miradores panorámicos que ofrecen vistas espectaculares de valles exuberantes y lagunas brillantes. En cada parada, estarás rodeado por la belleza del entorno, desde la pacífica laguna Huallhua hasta la misteriosa necrópolis de Quimllo, llena de fascinantes mitos y leyendas."
100058,Excursión  de Día Completo a Sayán y Churín,"Embárcate en una jornada de exploración y relajación mientras descubres los encantos naturales y culturales de Sayán y Churín. En este recorrido, disfrutarás de la paz de las aguas termales, el sabor auténtico de la gastronomía local y la belleza tranquila de estos destinos cercanos a Lima. Comienza el día sumergiéndote en la calidez de las aguas termales de Tingo y Mamahuarmi, donde podrás relajarte en sus piscinas naturales, conocidas por sus propiedades medicinales. Después de un tiempo de descanso, sigue tu camino hacia Churín, un pintoresco pueblo famoso por su arquitectura colonial y su ambiente tranquilo. Aquí, podrás pasear por su encantadora plaza y descubrir la historia reflejada en la iglesia y otros monumentos emblemáticos. En Sayán, la experiencia se complementa con una degustación de cerveza artesanal local y una visita a su plaza, otro de los puntos de interés de este pintoresco pueblo. A lo largo del día, disfrutarás de la autenticidad de la región, probando platos típicos y compartiendo momentos inolvidables en un entorno de tranquilidad y belleza natural.","100058 Embárcate en una jornada de exploración y relajación mientras descubres los encantos naturales y culturales de Sayán y Churín. En este recorrido, disfrutarás de la paz de las aguas termales, el sabor auténtico de la gastronomía local y la belleza tranquila de estos destinos cercanos a Lima. Comienza el día sumergiéndote en la calidez de las aguas termales de Tingo y Mamahuarmi, donde podrás relajarte en sus piscinas naturales, conocidas por sus propiedades medicinales. Después de un tiempo de descanso, sigue tu camino hacia Churín, un pintoresco pueblo famoso por su arquitectura colonial y su ambiente tranquilo. Aquí, podrás pasear por su encantadora plaza y descubrir la historia reflejada en la iglesia y otros monumentos emblemáticos. En Sayán, la experiencia se complementa con una degustación de cerveza artesanal local y una visita a su plaza, otro de los puntos de interés de este pintoresco pueblo. A lo largo del día, disfrutarás de la autenticidad de la región, probando platos típicos y compartiendo momentos inolvidables en un entorno de tranquilidad y belleza natural."
100059,Marcahuasi: Ruta de Senderismo Full Day,"Embárcate en una aventura única a solo unas horas de Lima, donde el paisaje de la costa se transforma en la majestuosidad de la sierra limeña. Al llegar al pintoresco distrito de San Pedro de Casta, te adentrarás en la misteriosa y energética Marcahuasi, un lugar lleno de formaciones rocosas que parecen animales y figuras humanas, que despiertan la imaginación. Durante una caminata de varias horas, podrás disfrutar de la tranquilidad del entorno mientras exploras impresionantes paisajes naturales que ofrecen una conexión profunda con la paz y la naturaleza. Marcahuasi es un destino ideal para quienes buscan un escape del bullicio y desean vivir una experiencia de calma y exploración en un ambiente único y lleno de magia.","100059 Embárcate en una aventura única a solo unas horas de Lima, donde el paisaje de la costa se transforma en la majestuosidad de la sierra limeña. Al llegar al pintoresco distrito de San Pedro de Casta, te adentrarás en la misteriosa y energética Marcahuasi, un lugar lleno de formaciones rocosas que parecen animales y figuras humanas, que despiertan la imaginación. Durante una caminata de varias horas, podrás disfrutar de la tranquilidad del entorno mientras exploras impresionantes paisajes naturales que ofrecen una conexión profunda con la paz y la naturaleza. Marcahuasi es un destino ideal para quienes buscan un escape del bullicio y desean vivir una experiencia de calma y exploración en un ambiente único y lleno de magia."
100060,Recorrido  por las Iglesias de Lima,"Descubre la rica historia religiosa de Lima en este recorrido por sus iglesias y santuarios más emblemáticos. La capital peruana, marcada por su profunda conexión con la fe católica desde la época colonial, te invita a explorar monumentos religiosos cargados de historia, arte y devoción. Comenzamos en el Santuario y Monasterio de las Nazarenas, donde se venera al Señor de los Milagros, una de las imágenes más veneradas del Perú. Continuamos hacia el Santuario de Santa Rosa de Lima, donde vivió esta santa limeña, y visitamos la Casa de San Martín de Porres, otro de los santos más importantes de la ciudad. Nos adentramos en el Convento de Santo Domingo, con su impresionante campanario rococó, y hacemos una parada en la Plaza de Armas, frente a la majestuosa Catedral de Lima, lugar de descanso de Francisco Pizarro. El Convento de San Francisco nos revelará más sobre el legado religioso de la ciudad, y finalizamos en la Basílica de San Pedro, una joya arquitectónica fundada por la Compañía de Jesús en el siglo XVI.","100060 Descubre la rica historia religiosa de Lima en este recorrido por sus iglesias y santuarios más emblemáticos. La capital peruana, marcada por su profunda conexión con la fe católica desde la época colonial, te invita a explorar monumentos religiosos cargados de historia, arte y devoción. Comenzamos en el Santuario y Monasterio de las Nazarenas, donde se venera al Señor de los Milagros, una de las imágenes más veneradas del Perú. Continuamos hacia el Santuario de Santa Rosa de Lima, donde vivió esta santa limeña, y visitamos la Casa de San Martín de Porres, otro de los santos más importantes de la ciudad. Nos adentramos en el Convento de Santo Domingo, con su impresionante campanario rococó, y hacemos una parada en la Plaza de Armas, frente a la majestuosa Catedral de Lima, lugar de descanso de Francisco Pizarro. El Convento de San Francisco nos revelará más sobre el legado religioso de la ciudad, y finalizamos en la Basílica de San Pedro, una joya arquitectónica fundada por la Compañía de Jesús en el siglo XVI."
100061,Experimenta el Arte Indígena en la Comunidad Shipibo de Lima,"Sumérgete en la riqueza cultural y artística de la Amazonía peruana en esta experiencia única en Lima. Visitaremos el distrito de Rímac, hogar de la mayor comunidad indígena urbana de la ciudad, la etnia Shipibo-Konibo. Esta comunidad se distingue por sus artistas y su profundo respeto por las tradiciones ancestrales. La experiencia comienza con una cálida bienvenida en la casa de uno de los artistas locales, donde aprenderás sobre el significado y la importancia del kene, un arte tradicional que ha sido transmitido a lo largo de generaciones. Tendrás la oportunidad de pintar tu propio lienzo utilizando tintes naturales, los mismos que se emplean en la selva amazónica para crear estas vibrantes obras de arte.","100061 Sumérgete en la riqueza cultural y artística de la Amazonía peruana en esta experiencia única en Lima. Visitaremos el distrito de Rímac, hogar de la mayor comunidad indígena urbana de la ciudad, la etnia Shipibo-Konibo. Esta comunidad se distingue por sus artistas y su profundo respeto por las tradiciones ancestrales. La experiencia comienza con una cálida bienvenida en la casa de uno de los artistas locales, donde aprenderás sobre el significado y la importancia del kene, un arte tradicional que ha sido transmitido a lo largo de generaciones. Tendrás la oportunidad de pintar tu propio lienzo utilizando tintes naturales, los mismos que se emplean en la selva amazónica para crear estas vibrantes obras de arte."
100062,Lima - Antioquia: Experiencia en un Pueblo Colorido,"Antioquia es un encantador pueblo conocido por su vibrante paleta de colores, que llena cada rincón de vida y tradición. Este destino único se distingue por sus paredes adornadas con ilustraciones del Espíritu Santo, creadas en un estilo inspirado en los retablos ayacuchanos. El arte y la cultura local se mezclan con la historia, creando un ambiente lleno de energía y expresión. Durante la visita, tendrás la oportunidad de explorar su arquitectura pintoresca, pasear por sus coloridas calles y disfrutar de la gastronomía tradicional, que incluye platos típicos como el seco de cabrito y chupé de camarón. Además, el pueblo es hogar de comunidades que mantienen vivas sus tradiciones, destacándose la producción artesanal y agroindustrial de productos locales como la manzana y el membrillo.","100062 Antioquia es un encantador pueblo conocido por su vibrante paleta de colores, que llena cada rincón de vida y tradición. Este destino único se distingue por sus paredes adornadas con ilustraciones del Espíritu Santo, creadas en un estilo inspirado en los retablos ayacuchanos. El arte y la cultura local se mezclan con la historia, creando un ambiente lleno de energía y expresión. Durante la visita, tendrás la oportunidad de explorar su arquitectura pintoresca, pasear por sus coloridas calles y disfrutar de la gastronomía tradicional, que incluye platos típicos como el seco de cabrito y chupé de camarón. Además, el pueblo es hogar de comunidades que mantienen vivas sus tradiciones, destacándose la producción artesanal y agroindustrial de productos locales como la manzana y el membrillo."
100063,Clase de Mezcla de Cócteles en el Hotel B,"Sumérgete en el fascinante mundo de la coctelería peruana en una clase participativa en el exclusivo Hotel B, ubicado en el bohemio barrio de Barranco. Aprende a preparar algunos de los cócteles más emblemáticos del Perú, bajo la guía de un barman experimentado. A lo largo de la sesión, descubrirás la historia y los secretos detrás de cada bebida. El ambiente único de este elegante hotel, una mansión de principios del siglo XX, ofrece el entorno perfecto para una experiencia memorable.","100063 Sumérgete en el fascinante mundo de la coctelería peruana en una clase participativa en el exclusivo Hotel B, ubicado en el bohemio barrio de Barranco. Aprende a preparar algunos de los cócteles más emblemáticos del Perú, bajo la guía de un barman experimentado. A lo largo de la sesión, descubrirás la historia y los secretos detrás de cada bebida. El ambiente único de este elegante hotel, una mansión de principios del siglo XX, ofrece el entorno perfecto para una experiencia memorable."
100064,Aventura de Rafting y Naturaleza en el Valle de Lunahuaná,"Disfruta de una emocionante jornada de aventura en el valle de Lunahuaná, uno de los destinos preferidos para los amantes de los deportes al aire libre en Perú. Navega por las aguas del río Cañete en una experiencia de rafting que se adapta tanto a principiantes como a quienes buscan un reto mayor, rodeado de paisajes impresionantes de montañas y campos fértiles. Además del rafting, este entorno ofrece la oportunidad de explorar sitios históricos, como antiguas ruinas prehispánicas, y degustar productos locales como vinos, piscos y mieles artesanales. Lunahuaná combina adrenalina, cultura y gastronomía en un ambiente natural perfecto para desconectarse y vivir una experiencia activa y memorable.","100064 Disfruta de una emocionante jornada de aventura en el valle de Lunahuaná, uno de los destinos preferidos para los amantes de los deportes al aire libre en Perú. Navega por las aguas del río Cañete en una experiencia de rafting que se adapta tanto a principiantes como a quienes buscan un reto mayor, rodeado de paisajes impresionantes de montañas y campos fértiles. Además del rafting, este entorno ofrece la oportunidad de explorar sitios históricos, como antiguas ruinas prehispánicas, y degustar productos locales como vinos, piscos y mieles artesanales. Lunahuaná combina adrenalina, cultura y gastronomía en un ambiente natural perfecto para desconectarse y vivir una experiencia activa y memorable."
100065,Explora las Antiguas Pirámides de Caral,"Descubre Caral, la civilización más antigua de América y una de las primeras del mundo. Este impresionante complejo arqueológico, declarado Patrimonio de la Humanidad, revela pirámides monumentales construidas hace más de 5,000 años, contemporáneas a las antiguas estructuras egipcias. Durante la visita, podrás caminar entre templos ceremoniales, plazas circulares y edificaciones que muestran el avanzado conocimiento social y arquitectónico de esta cultura ancestral. Una experiencia fascinante para quienes buscan conectarse con las raíces más profundas de la historia humana.","100065 Descubre Caral, la civilización más antigua de América y una de las primeras del mundo. Este impresionante complejo arqueológico, declarado Patrimonio de la Humanidad, revela pirámides monumentales construidas hace más de 5,000 años, contemporáneas a las antiguas estructuras egipcias. Durante la visita, podrás caminar entre templos ceremoniales, plazas circulares y edificaciones que muestran el avanzado conocimiento social y arquitectónico de esta cultura ancestral. Una experiencia fascinante para quienes buscan conectarse con las raíces más profundas de la historia humana."
100066,Explora el Cañón de los Perdidos y el Desierto de Ocucaje,"Embárcate en una aventura única a través del desierto de Ocucaje hasta llegar al impresionante Cañón de los Perdidos, una formación geológica esculpida por la erosión del viento y el paso de los siglos. Camina entre paisajes áridos, colinas de múltiples colores y formaciones naturales que parecen de otro planeta. La travesía también te llevará a descubrir fósiles marinos ancestrales y espacios mágicos como la Pampa de Piedras y el Ojo Mágico. Completa la experiencia visitando el oasis de Huacachina, un verdadero paraíso entre dunas, ideal para relajarte o probar deportes de aventura en la arena.","100066 Embárcate en una aventura única a través del desierto de Ocucaje hasta llegar al impresionante Cañón de los Perdidos, una formación geológica esculpida por la erosión del viento y el paso de los siglos. Camina entre paisajes áridos, colinas de múltiples colores y formaciones naturales que parecen de otro planeta. La travesía también te llevará a descubrir fósiles marinos ancestrales y espacios mágicos como la Pampa de Piedras y el Ojo Mágico. Completa la experiencia visitando el oasis de Huacachina, un verdadero paraíso entre dunas, ideal para relajarte o probar deportes de aventura en la arena."
100067,Santa Rosa de Quives y Canta: Tradición y Naturaleza en la Sierra de Lima,"Descubre la historia y la espiritualidad de Santa Rosa de Quives, el lugar donde Santa Rosa de Lima pasó su infancia, y sumérgete en la tradición del pozo de los deseos. Continúa la aventura hacia los paisajes andinos de Canta, rodeado de montañas, cascadas y lagunas de aguas multicolores. Este recorrido combina historia, cultura y naturaleza, ofreciendo un viaje lleno de conexión espiritual y maravillas naturales en el corazón de la sierra limeña.","100067 Descubre la historia y la espiritualidad de Santa Rosa de Quives, el lugar donde Santa Rosa de Lima pasó su infancia, y sumérgete en la tradición del pozo de los deseos. Continúa la aventura hacia los paisajes andinos de Canta, rodeado de montañas, cascadas y lagunas de aguas multicolores. Este recorrido combina historia, cultura y naturaleza, ofreciendo un viaje lleno de conexión espiritual y maravillas naturales en el corazón de la sierra limeña."
100068,Degustación de Café de Especialidad: Del Grano a la Taza,"Explora el fascinante universo del café de especialidad a través de una experiencia sensorial que revela el arte detrás de su producción y preparación. Aprende sobre los procesos que transforman el grano desde su cultivo hasta su taza final, y descubre los matices de sabor en distintas formas de preparación como espresso, americano y cold brew. Una oportunidad única para profundizar tu aprecio por el café en un ambiente apasionado por la calidad y la tradición.","100068 Explora el fascinante universo del café de especialidad a través de una experiencia sensorial que revela el arte detrás de su producción y preparación. Aprende sobre los procesos que transforman el grano desde su cultivo hasta su taza final, y descubre los matices de sabor en distintas formas de preparación como espresso, americano y cold brew. Una oportunidad única para profundizar tu aprecio por el café en un ambiente apasionado por la calidad y la tradición."
100069,Taller de Churros Peruanos,"Sumérgete en una experiencia culinaria donde aprenderás a preparar uno de los postres más emblemáticos de la tradición peruana. Descubre el arte de crear churros dorados y crujientes, explorando distintas combinaciones de sabores y texturas. Más allá de la receta, esta actividad te conecta con el significado cultural de un dulce que ha conquistado generaciones, combinando técnica, creatividad y una atmósfera llena de aromas irresistibles.","100069 Sumérgete en una experiencia culinaria donde aprenderás a preparar uno de los postres más emblemáticos de la tradición peruana. Descubre el arte de crear churros dorados y crujientes, explorando distintas combinaciones de sabores y texturas. Más allá de la receta, esta actividad te conecta con el significado cultural de un dulce que ha conquistado generaciones, combinando técnica, creatividad y una atmósfera llena de aromas irresistibles."
100070,Esquí de Arena y Aventura en las Lomas de Ancón,"Disfruta de una experiencia única de esquí de arena en el impresionante paisaje natural del parque regional Lomas de Ancón. Sobre dunas doradas que se extienden hacia el horizonte, aprenderás a deslizarte adaptando técnicas de esquí alpino a la arena, desde rutas sencillas hasta desafíos más exigentes según tu nivel de experiencia. La travesía combina la emoción de recorrer los desiertos costeros en vehículo todoterreno con la oportunidad de conectar con la naturaleza y apoyar iniciativas de conservación local. Una aventura al aire libre perfecta para quienes buscan deporte, exploración y contacto auténtico con el entorno natural de la costa peruana.","100070 Disfruta de una experiencia única de esquí de arena en el impresionante paisaje natural del parque regional Lomas de Ancón. Sobre dunas doradas que se extienden hacia el horizonte, aprenderás a deslizarte adaptando técnicas de esquí alpino a la arena, desde rutas sencillas hasta desafíos más exigentes según tu nivel de experiencia. La travesía combina la emoción de recorrer los desiertos costeros en vehículo todoterreno con la oportunidad de conectar con la naturaleza y apoyar iniciativas de conservación local. Una aventura al aire libre perfecta para quienes buscan deporte, exploración y contacto auténtico con el entorno natural de la costa peruana."
100071,Recorrido Histórico por el Callao y la Fortaleza del Real Felipe,"Sumérgete en la historia de uno de los puertos más importantes de Sudamérica, el Callao, con un recorrido que te llevará a descubrir sus vibrantes grafitis, galerías y el legado histórico que lo ha forjado como un eje central de comercio y defensa. Explora la imponente Fortaleza del Real Felipe, una estructura construida en el siglo XVII que nos conecta con las luchas y batallas de la época virreinal, y disfruta de las vistas panorámicas del puerto y la bahía. Un viaje por el tiempo y la cultura que culmina con una relajante caminata por la Punta, donde podrás apreciar los hermosos paisajes de la costa limeña.","100071 Sumérgete en la historia de uno de los puertos más importantes de Sudamérica, el Callao, con un recorrido que te llevará a descubrir sus vibrantes grafitis, galerías y el legado histórico que lo ha forjado como un eje central de comercio y defensa. Explora la imponente Fortaleza del Real Felipe, una estructura construida en el siglo XVII que nos conecta con las luchas y batallas de la época virreinal, y disfruta de las vistas panorámicas del puerto y la bahía. Un viaje por el tiempo y la cultura que culmina con una relajante caminata por la Punta, donde podrás apreciar los hermosos paisajes de la costa limeña."
100072,Exploración de los Pantanos de Villa,"Embárcate en una experiencia única en los Pantanos de Villa, una reserva natural que se extiende a lo largo de la costa limeña. Este ecosistema único alberga una impresionante diversidad de especies de aves y flora, lo que convierte el lugar en un paraíso para los amantes de la naturaleza y la observación de aves. Disfruta de un recorrido tranquilo por este refugio natural, donde podrás admirar la belleza del paisaje y aprender sobre los esfuerzos de conservación que protegen este vital ecosistema. Un escape perfecto para quienes buscan paz, naturaleza y un respiro en la ciudad.","100072 Embárcate en una experiencia única en los Pantanos de Villa, una reserva natural que se extiende a lo largo de la costa limeña. Este ecosistema único alberga una impresionante diversidad de especies de aves y flora, lo que convierte el lugar en un paraíso para los amantes de la naturaleza y la observación de aves. Disfruta de un recorrido tranquilo por este refugio natural, donde podrás admirar la belleza del paisaje y aprender sobre los esfuerzos de conservación que protegen este vital ecosistema. Un escape perfecto para quienes buscan paz, naturaleza y un respiro en la ciudad."
100073,Exploración de la Barraca de Villa El Salvador,"Sumérgete en la historia y la vida cotidiana de Villa El Salvador, un distrito que comenzó como un asentamiento humano y ha experimentado un notable desarrollo urbano. Durante este recorrido, descubrirás cómo sus habitantes transformaron un lugar sin servicios básicos en una comunidad organizada y próspera. Acompañado de un guía local, explorarás la famosa Colina y las emblemáticas escaleras amarillas, proyecto urbano que facilita el acceso de los vecinos a sus hogares. En el camino, tendrás la oportunidad de interactuar con la gente local, ver el funcionamiento de un mercado tradicional y visitar una cocina comunitaria que ayuda a los más necesitados. Este recorrido no solo te permitirá comprender el esfuerzo de superación de la comunidad, sino también disfrutar de hermosas vistas panorámicas de la ciudad y el océano Pacífico.","100073 Sumérgete en la historia y la vida cotidiana de Villa El Salvador, un distrito que comenzó como un asentamiento humano y ha experimentado un notable desarrollo urbano. Durante este recorrido, descubrirás cómo sus habitantes transformaron un lugar sin servicios básicos en una comunidad organizada y próspera. Acompañado de un guía local, explorarás la famosa Colina y las emblemáticas escaleras amarillas, proyecto urbano que facilita el acceso de los vecinos a sus hogares. En el camino, tendrás la oportunidad de interactuar con la gente local, ver el funcionamiento de un mercado tradicional y visitar una cocina comunitaria que ayuda a los más necesitados. Este recorrido no solo te permitirá comprender el esfuerzo de superación de la comunidad, sino también disfrutar de hermosas vistas panorámicas de la ciudad y el océano Pacífico."
100074,Ruta de las Lagunas de Marcapomacocha desde Lima,"Embárcate en un viaje hacia lo más profundo de los Andes y explora la impresionante ruta de las lagunas de Marcapomacocha. En este recorrido, serás testigo de la majestuosidad de la cordillera de la Viuda, donde podrás disfrutar de paisajes sobrecogedores, respirar el aire puro de las alturas y conocer la flora y fauna de la zona, incluyendo alpacas, llamas y vicuñas. Durante la travesía, explorarás la fascinante cascada de Carispaccha, con sus impresionantes caídas de agua, y participarás en una ceremonia de pago a la Pachamama en Marcapomacocha, una experiencia espiritual que conecta con las raíces andinas. Las tranquilas aguas de las lagunas de Yantac y Chuchun te ofrecerán vistas inolvidables. Vive una aventura única que combina naturaleza, cultura y la inmensidad de los Andes.","100074 Embárcate en un viaje hacia lo más profundo de los Andes y explora la impresionante ruta de las lagunas de Marcapomacocha. En este recorrido, serás testigo de la majestuosidad de la cordillera de la Viuda, donde podrás disfrutar de paisajes sobrecogedores, respirar el aire puro de las alturas y conocer la flora y fauna de la zona, incluyendo alpacas, llamas y vicuñas. Durante la travesía, explorarás la fascinante cascada de Carispaccha, con sus impresionantes caídas de agua, y participarás en una ceremonia de pago a la Pachamama en Marcapomacocha, una experiencia espiritual que conecta con las raíces andinas. Las tranquilas aguas de las lagunas de Yantac y Chuchun te ofrecerán vistas inolvidables. Vive una aventura única que combina naturaleza, cultura y la inmensidad de los Andes."
100075,Senderismo en Marcahuasi: Aventura en las Alturas,"Adéntrate en la meseta de Marcahuasi, un lugar misterioso y lleno de enigma, donde el paisaje natural se mezcla con formaciones geológicas sorprendentes. Comienza tu aventura en el pintoresco pueblo de San Pedro de Casta, para luego emprender una caminata que te llevará a más de 4,000 metros sobre el nivel del mar, atravesando una tierra llena de historia y leyendas. Al llegar al punto más alto, serás recompensado con una vista espectacular al atardecer, mientras te relajas junto a una hoguera bajo un cielo estrellado. El segundo día de exploración te llevará por formaciones rocosas únicas como la esfinge, el extraterrestre y el alquimista, además de las tranquilas lagunas de Cachu Cachu y Huacracocha. Un recorrido que combina aventura, naturaleza y misterio en un solo destino.","100075 Adéntrate en la meseta de Marcahuasi, un lugar misterioso y lleno de enigma, donde el paisaje natural se mezcla con formaciones geológicas sorprendentes. Comienza tu aventura en el pintoresco pueblo de San Pedro de Casta, para luego emprender una caminata que te llevará a más de 4,000 metros sobre el nivel del mar, atravesando una tierra llena de historia y leyendas. Al llegar al punto más alto, serás recompensado con una vista espectacular al atardecer, mientras te relajas junto a una hoguera bajo un cielo estrellado. El segundo día de exploración te llevará por formaciones rocosas únicas como la esfinge, el extraterrestre y el alquimista, además de las tranquilas lagunas de Cachu Cachu y Huacracocha. Un recorrido que combina aventura, naturaleza y misterio en un solo destino."
100076,Cata de Vinos Locales en Lima: Un Encuentro con la Tradición Vitivinícola,"Descubre la rica tradición vinícola de Lima mientras exploras las mejores bodegas locales. Disfruta de una selección exclusiva de vinos que reflejan la identidad única de la región, donde el clima y el paisaje influyen en la producción de uvas de calidad excepcional. A través de un recorrido por bodegas históricas y modernas, aprenderás sobre los procesos artesanales de vinificación, conociendo las técnicas y pasiones que dan forma a cada botella. Esta experiencia te permitirá sumergirte en la cultura del vino de Lima, mientras saboreas los sabores auténticos que han sido perfeccionados durante generaciones, en un ambiente lleno de historia, arte y la energía vibrante de la ciudad.","100076 Descubre la rica tradición vinícola de Lima mientras exploras las mejores bodegas locales. Disfruta de una selección exclusiva de vinos que reflejan la identidad única de la región, donde el clima y el paisaje influyen en la producción de uvas de calidad excepcional. A través de un recorrido por bodegas históricas y modernas, aprenderás sobre los procesos artesanales de vinificación, conociendo las técnicas y pasiones que dan forma a cada botella. Esta experiencia te permitirá sumergirte en la cultura del vino de Lima, mientras saboreas los sabores auténticos que han sido perfeccionados durante generaciones, en un ambiente lleno de historia, arte y la energía vibrante de la ciudad."
